"BehaviorSpace results (NetLogo 6.0.4)"
"as4.nlogo"
"experiment"
"01/06/2019 22:49:18:086 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","antenna-range","alpha","sensing-range","start_msg_tick","total-nodes","flooding","[step]","msg_reached_goal","number_of_msg_send","number_of_received"
"1342","7","1.15","3.9","15","150","true","15","1","1","3"
"1343","7","1.15","3.9","15","150","true","18","0","4","10"
"1344","7","1.15","3.9","15","150","true","23","0","14","45"
"1345","7","1.15","3.9","15","150","true","17","0","2","8"
"1347","7","1.15","3.9","15","150","true","21","1","17","49"
"1346","7","1.15","3.9","15","150","true","24","0","17","47"
"1348","7","1.15","3.9","15","150","true","18","1","6","18"
"1349","7","1.15","3.9","15","150","true","23","0","25","68"
"1352","7","1.15","3.9","15","150","true","16","0","1","2"
"1351","7","1.15","3.9","15","150","true","21","0","14","29"
"1353","7","1.15","3.9","15","150","true","27","0","22","63"
"1354","7","1.15","3.9","15","150","true","16","0","1","6"
"1350","7","1.15","3.9","15","150","true","31","0","32","77"
"1355","7","1.15","3.9","15","150","true","21","0","7","15"
"1356","7","1.15","3.9","15","150","true","17","0","2","6"
"1357","7","1.15","3.9","15","150","true","19","1","6","18"
"1358","7","1.15","3.9","15","150","true","22","0","13","38"
"1359","7","1.15","3.9","15","150","true","17","0","2","6"
"1361","7","1.15","3.9","15","150","true","17","1","5","21"
"1360","7","1.15","3.9","15","150","true","19","1","17","47"
"1363","7","1.15","3.9","15","150","true","17","1","4","19"
"1362","7","1.15","3.9","15","150","true","24","0","14","37"
"1364","7","1.15","3.9","15","150","true","17","1","4","14"
"1365","7","1.15","3.9","15","150","true","15","1","1","6"
"1366","7","1.15","3.9","15","150","true","18","0","3","5"
"1368","7","1.15","3.9","15","150","true","17","0","2","2"
"1367","7","1.15","3.9","15","150","true","22","0","14","34"
"1371","7","1.15","3.9","15","150","true","15","1","1","5"
"1370","7","1.15","3.9","15","150","true","18","0","3","7"
"1369","7","1.15","3.9","15","150","true","30","0","61","130"
"1372","7","1.15","3.9","15","150","true","19","0","7","20"
"1373","7","1.15","3.9","15","150","true","16","1","4","10"
"1374","7","1.15","3.9","15","150","true","25","0","13","32"
"1375","7","1.15","3.9","15","150","true","16","0","1","6"
"1376","7","1.15","3.9","15","150","true","17","0","2","4"
"1377","7","1.15","3.9","15","150","true","17","1","5","19"
"1378","7","1.15","3.9","15","150","true","18","1","9","25"
"1379","7","1.15","3.9","15","150","true","19","1","15","38"
"1381","7","1.15","3.9","15","150","true","18","0","5","10"
"1380","7","1.15","3.9","15","150","true","18","0","6","14"
"1383","7","1.15","3.9","15","150","true","17","1","5","13"
"1382","7","1.15","3.9","15","150","true","19","0","5","11"
"1386","7","1.15","3.9","15","150","true","17","0","3","13"
"1385","7","1.15","3.9","15","150","true","18","0","3","13"
"1388","7","1.15","3.9","15","150","true","20","0","10","28"
"1384","7","1.15","3.9","15","150","true","20","0","8","22"
"1387","7","1.15","3.9","15","150","true","17","0","2","4"
"1389","7","1.15","3.9","15","150","true","16","0","1","2"
"1390","7","1.15","3.9","15","150","true","19","0","6","15"
"1391","7","1.15","3.9","15","150","true","17","0","3","8"
"1393","7","1.15","3.9","15","150","true","16","0","1","3"
"1395","7","1.15","3.9","15","150","true","16","0","1","3"
"1392","7","1.15","3.9","15","150","true","20","0","6","23"
"1394","7","1.15","3.9","15","150","true","23","1","20","55"
"1397","7","1.15","3.9","15","150","true","17","0","2","2"
"1396","7","1.15","3.9","15","150","true","24","0","11","31"
"1399","7","1.15","3.9","15","150","true","18","1","6","17"
"1400","7","1.15","3.9","15","150","true","17","0","2","4"
"1398","7","1.15","3.9","15","150","true","34","0","41","98"
"1402","7","1.15","4.2","15","150","true","17","0","2","5"
"1401","7","1.15","4.2","15","150","true","18","0","4","13"
"1404","7","1.15","4.2","15","150","true","19","1","8","27"
"1403","7","1.15","4.2","15","150","true","24","0","17","53"
"1405","7","1.15","4.2","15","150","true","27","1","36","87"
"1406","7","1.15","4.2","15","150","true","16","1","5","14"
"1407","7","1.15","4.2","15","150","true","17","0","2","3"
"1408","7","1.15","4.2","15","150","true","16","1","4","14"
"1409","7","1.15","4.2","15","150","true","17","0","2","6"
"1411","7","1.15","4.2","15","150","true","20","0","5","14"
"1412","7","1.15","4.2","15","150","true","17","0","3","10"
"1414","7","1.15","4.2","15","150","true","19","0","8","27"
"1410","7","1.15","4.2","15","150","true","26","0","30","80"
"1415","7","1.15","4.2","15","150","true","16","0","1","3"
"1413","7","1.15","4.2","15","150","true","25","0","14","37"
"1416","7","1.15","4.2","15","150","true","18","0","6","21"
"1417","7","1.15","4.2","15","150","true","17","0","3","9"
"1418","7","1.15","4.2","15","150","true","20","0","12","33"
"1419","7","1.15","4.2","15","150","true","21","0","7","26"
"1420","7","1.15","4.2","15","150","true","20","0","6","20"
"1423","7","1.15","4.2","15","150","true","16","1","2","9"
"1422","7","1.15","4.2","15","150","true","16","1","3","8"
"1424","7","1.15","4.2","15","150","true","20","0","7","14"
"1426","7","1.15","4.2","15","150","true","16","0","1","4"
"1425","7","1.15","4.2","15","150","true","23","1","40","94"
"1421","7","1.15","4.2","15","150","true","26","0","15","37"
"1427","7","1.15","4.2","15","150","true","18","1","5","13"
"1428","7","1.15","4.2","15","150","true","18","1","10","34"
"1430","7","1.15","4.2","15","150","true","21","0","9","21"
"1429","7","1.15","4.2","15","150","true","21","1","27","74"
"1431","7","1.15","4.2","15","150","true","19","0","4","17"
"1432","7","1.15","4.2","15","150","true","28","0","21","55"
"1433","7","1.15","4.2","15","150","true","20","1","16","42"
"1436","7","1.15","4.2","15","150","true","16","0","1","3"
"1435","7","1.15","4.2","15","150","true","20","0","10","32"
"1434","7","1.15","4.2","15","150","true","22","0","14","37"
"1438","7","1.15","4.2","15","150","true","17","0","2","9"
"1437","7","1.15","4.2","15","150","true","22","0","11","36"
"1439","7","1.15","4.2","15","150","true","15","1","1","3"
"1440","7","1.15","4.2","15","150","true","21","0","8","33"
"1441","7","1.15","4.2","15","150","true","26","0","28","78"
"1442","7","1.15","4.2","15","150","true","25","0","21","56"
"1443","7","1.15","4.2","15","150","true","22","0","11","34"
"1447","7","1.15","4.2","15","150","true","17","0","2","6"
"1445","7","1.15","4.2","15","150","true","20","0","12","35"
"1444","7","1.15","4.2","15","150","true","24","0","16","44"
"1446","7","1.15","4.2","15","150","true","17","0","3","11"
"1448","7","1.15","4.2","15","150","true","17","1","9","30"
"1450","7","1.15","4.2","15","150","true","19","1","15","41"
"1449","7","1.15","4.2","15","150","true","21","1","16","39"
"1451","7","1.15","4.2","15","150","true","21","0","17","47"
"1452","7","1.15","4.2","15","150","true","22","0","13","34"
"1455","7","1.15","4.2","15","150","true","17","0","4","9"
"1454","7","1.15","4.2","15","150","true","18","0","6","13"
"1453","7","1.15","4.2","15","150","true","28","1","33","88"
"1456","7","1.15","4.2","15","150","true","23","0","14","39"
"1457","7","1.15","4.2","15","150","true","19","1","8","31"
"1460","7","1.15","4.2","15","150","true","17","0","2","3"
"1459","7","1.15","4.2","15","150","true","20","1","12","40"
"1463","7","1.15","4.2","15","150","true","19","0","5","14"
"1458","7","1.15","4.2","15","150","true","25","0","24","59"
"1462","7","1.15","4.2","15","150","true","17","0","2","2"
"1461","7","1.15","4.2","15","150","true","26","0","14","32"
"1467","7","1.15","4.2","15","150","true","15","1","1","8"
"1464","7","1.15","4.2","15","150","true","20","0","6","19"
"1465","7","1.15","4.2","15","150","true","26","0","21","61"
"1466","7","1.15","4.2","15","150","true","16","0","1","3"
"1471","7","1.15","4.2","15","150","true","16","1","3","12"
"1469","7","1.15","4.2","15","150","true","18","0","7","16"
"1470","7","1.15","4.2","15","150","true","16","1","3","13"
"1472","7","1.15","4.2","15","150","true","16","0","1","4"
"1468","7","1.15","4.2","15","150","true","21","0","15","31"
"1473","7","1.15","4.2","15","150","true","16","0","1","4"
"1475","7","1.15","4.2","15","150","true","16","0","1","1"
"1474","7","1.15","4.2","15","150","true","26","0","24","66"
"1476","7","1.15","4.2","15","150","true","22","0","13","34"
"1480","7","1.15","4.2","15","150","true","21","0","8","23"
"1479","7","1.15","4.2","15","150","true","22","0","11","29"
"1478","7","1.15","4.2","15","150","true","18","0","5","13"
"1481","7","1.15","4.2","15","150","true","16","1","3","17"
"1477","7","1.15","4.2","15","150","true","25","0","29","69"
"1482","7","1.15","4.2","15","150","true","19","0","5","15"
"1483","7","1.15","4.2","15","150","true","27","0","25","61"
"1486","7","1.15","4.2","15","150","true","15","1","1","9"
"1484","7","1.15","4.2","15","150","true","19","0","5","12"
"1488","7","1.15","4.2","15","150","true","16","0","1","5"
"1490","7","1.15","4.2","15","150","true","18","1","10","30"
"1485","7","1.15","4.2","15","150","true","19","0","5","16"
"1489","7","1.15","4.2","15","150","true","23","0","14","39"
"1491","7","1.15","4.2","15","150","true","18","1","6","21"
"1492","7","1.15","4.2","15","150","true","17","1","9","30"
"1487","7","1.15","4.2","15","150","true","27","0","26","64"
"1493","7","1.15","4.2","15","150","true","20","0","6","10"
"1495","7","1.15","4.2","15","150","true","21","1","10","27"
"1494","7","1.15","4.2","15","150","true","25","0","16","53"
"1496","7","1.15","4.2","15","150","true","23","0","18","45"
"1497","7","1.15","4.2","15","150","true","16","0","1","1"
"1498","7","1.15","4.2","15","150","true","20","0","6","15"
"1500","7","1.15","4.2","15","150","true","15","1","1","5"
"1499","7","1.15","4.2","15","150","true","16","0","1","5"
"1503","7","1.15","4.5","15","150","true","19","1","7","19"
"1501","7","1.15","4.5","15","150","true","17","0","2","9"
"1502","7","1.15","4.5","15","150","true","21","0","6","15"
"1504","7","1.15","4.5","15","150","true","21","0","8","26"
"1505","7","1.15","4.5","15","150","true","17","0","2","7"
"1508","7","1.15","4.5","15","150","true","15","1","1","7"
"1506","7","1.15","4.5","15","150","true","21","0","6","19"
"1507","7","1.15","4.5","15","150","true","19","0","4","14"
"1509","7","1.15","4.5","15","150","true","15","1","1","7"
"1510","7","1.15","4.5","15","150","true","16","0","1","4"
"1511","7","1.15","4.5","15","150","true","23","0","11","37"
"1513","7","1.15","4.5","15","150","true","16","0","1","4"
"1512","7","1.15","4.5","15","150","true","17","0","2","6"
"1515","7","1.15","4.5","15","150","true","18","0","3","8"
"1514","7","1.15","4.5","15","150","true","20","0","8","33"
"1516","7","1.15","4.5","15","150","true","16","0","1","4"
"1517","7","1.15","4.5","15","150","true","16","0","1","5"
"1519","7","1.15","4.5","15","150","true","18","0","5","16"
"1520","7","1.15","4.5","15","150","true","18","0","5","16"
"1518","7","1.15","4.5","15","150","true","24","0","14","43"
"1522","7","1.15","4.5","15","150","true","16","0","1","3"
"1521","7","1.15","4.5","15","150","true","22","0","13","35"
"1523","7","1.15","4.5","15","150","true","16","0","1","2"
"1525","7","1.15","4.5","15","150","true","20","0","7","24"
"1524","7","1.15","4.5","15","150","true","18","0","4","15"
"1526","7","1.15","4.5","15","150","true","18","0","3","16"
"1528","7","1.15","4.5","15","150","true","16","0","1","4"
"1527","7","1.15","4.5","15","150","true","16","0","1","6"
"1529","7","1.15","4.5","15","150","true","21","0","7","14"
"1530","7","1.15","4.5","15","150","true","20","0","9","29"
"1531","7","1.15","4.5","15","150","true","19","0","5","19"
"1532","7","1.15","4.5","15","150","true","23","0","15","46"
"1534","7","1.15","4.5","15","150","true","16","0","1","7"
"1535","7","1.15","4.5","15","150","true","16","0","1","1"
"1537","7","1.15","4.5","15","150","true","16","0","1","5"
"1533","7","1.15","4.5","15","150","true","17","0","2","9"
"1536","7","1.15","4.5","15","150","true","23","0","8","25"
"1538","7","1.15","4.5","15","150","true","17","0","2","3"
"1539","7","1.15","4.5","15","150","true","24","0","14","43"
"1541","7","1.15","4.5","15","150","true","16","0","1","4"
"1542","7","1.15","4.5","15","150","true","18","0","5","15"
"1543","7","1.15","4.5","15","150","true","16","0","1","3"
"1545","7","1.15","4.5","15","150","true","17","0","2","3"
"1540","7","1.15","4.5","15","150","true","19","0","5","8"
"1544","7","1.15","4.5","15","150","true","17","0","2","7"
"1546","7","1.15","4.5","15","150","true","18","0","4","14"
"1548","7","1.15","4.5","15","150","true","19","0","7","14"
"1547","7","1.15","4.5","15","150","true","16","0","1","3"
"1550","7","1.15","4.5","15","150","true","19","0","4","12"
"1549","7","1.15","4.5","15","150","true","18","0","4","10"
"1552","7","1.15","4.5","15","150","true","16","0","1","7"
"1551","7","1.15","4.5","15","150","true","17","0","2","7"
"1554","7","1.15","4.5","15","150","true","18","0","4","19"
"1553","7","1.15","4.5","15","150","true","19","0","6","15"
"1556","7","1.15","4.5","15","150","true","17","0","2","4"
"1555","7","1.15","4.5","15","150","true","18","0","4","13"
"1557","7","1.15","4.5","15","150","true","15","1","1","8"
"1559","7","1.15","4.5","15","150","true","16","0","1","4"
"1560","7","1.15","4.5","15","150","true","18","0","5","9"
"1558","7","1.15","4.5","15","150","true","17","0","2","4"
"1561","7","1.15","4.5","15","150","true","20","0","10","30"
"1563","7","1.15","4.5","15","150","true","16","1","3","10"
"1564","7","1.15","4.5","15","150","true","20","0","5","16"
"1562","7","1.15","4.5","15","150","true","19","0","5","18"
"1565","7","1.15","4.5","15","150","true","19","0","4","9"
"1567","7","1.15","4.5","15","150","true","18","0","3","10"
"1566","7","1.15","4.5","15","150","true","20","0","10","31"
"1568","7","1.15","4.5","15","150","true","19","0","6","21"
"1569","7","1.15","4.5","15","150","true","18","0","3","7"
"1573","7","1.15","4.5","15","150","true","15","1","1","6"
"1570","7","1.15","4.5","15","150","true","22","0","13","35"
"1571","7","1.15","4.5","15","150","true","18","0","3","10"
"1572","7","1.15","4.5","15","150","true","17","0","2","13"
"1575","7","1.15","4.5","15","150","true","16","0","1","2"
"1574","7","1.15","4.5","15","150","true","16","0","1","3"
"1577","7","1.15","4.5","15","150","true","18","0","3","15"
"1578","7","1.15","4.5","15","150","true","18","0","3","12"
"1579","7","1.15","4.5","15","150","true","15","1","1","10"
"1576","7","1.15","4.5","15","150","true","24","0","9","22"
"1580","7","1.15","4.5","15","150","true","19","0","4","15"
"1582","7","1.15","4.5","15","150","true","17","0","2","6"
"1583","7","1.15","4.5","15","150","true","18","1","4","8"
"1584","7","1.15","4.5","15","150","true","20","0","6","21"
"1581","7","1.15","4.5","15","150","true","18","0","3","10"
"1585","7","1.15","4.5","15","150","true","17","0","2","5"
"1586","7","1.15","4.5","15","150","true","18","0","4","10"
"1587","7","1.15","4.5","15","150","true","15","1","1","4"
"1589","7","1.15","4.5","15","150","true","15","1","1","8"
"1588","7","1.15","4.5","15","150","true","18","0","4","15"
"1590","7","1.15","4.5","15","150","true","20","0","7","18"
"1591","7","1.15","4.5","15","150","true","16","0","1","4"
"1592","7","1.15","4.5","15","150","true","20","0","8","17"
"1593","7","1.15","4.5","15","150","true","21","0","7","22"
"1596","7","1.15","4.5","15","150","true","17","0","2","8"
"1594","7","1.15","4.5","15","150","true","24","0","12","29"
"1595","7","1.15","4.5","15","150","true","21","0","7","22"
"1597","7","1.15","4.5","15","150","true","18","0","3","15"
"1598","7","1.15","4.5","15","150","true","17","0","2","8"
"1601","7","1.15","4.8","15","150","true","16","0","1","3"
"1599","7","1.15","4.5","15","150","true","25","0","19","50"
"1603","7","1.15","4.8","15","150","true","16","0","1","4"
"1602","7","1.15","4.8","15","150","true","17","0","2","12"
"1604","7","1.15","4.8","15","150","true","16","0","1","1"
